""	"sample"	"ASV"	"relative_abundance"	"Coral.tag"	"Complete_sets"	"Proportion_TissueLost_Jan21"	"Proportion_TissueLost_End"	"Treatment"	"Site"	"Coral.species"	"Condition"	"Probiotic"	"Collection.month"	"Collection.year"	"sampled"	"Sequencing.Run"
"129"	"BS2-1689-DD-A"	"Enhydrobacter_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"130"	"BS2-1689-DD-A"	"Vibrio_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"131"	"BS2-1689-DD-A"	"Other_n.716"	0.422987139	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"132"	"BS2-1689-DD-A"	"Endozoicomonas_ASV3"	0.002400458	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"133"	"BS2-1689-DD-A"	"Pseudoalteromonas_ASV2"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"134"	"BS2-1689-DD-A"	"Roseibacillus_ASV1"	0.076594433	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"135"	"BS2-1689-DD-A"	"Photobacterium_ASV1"	0.000671688	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"136"	"BS2-1689-DD-A"	"Endozoicomonas_ASV2"	0.003468552	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"137"	"BS2-1689-DD-A"	"Vibrio_ASV2"	0.147055585	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"138"	"BS2-1689-DD-A"	"Renibacterium_ASV1"	0.00207012	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"139"	"BS2-1689-DD-A"	"Endozoicomonas_ASV1"	0.004052149	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"140"	"BS2-1689-DD-A"	"Nautella_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"141"	"BS2-1689-DD-A"	"Halomonas_ASV2"	0.000550564	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"142"	"BS2-1689-DD-A"	"Vibrio_ASV4"	0.159002819	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"143"	"BS2-1689-DD-A"	"Halodesulfovibrio_ASV1"	0.127818887	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"144"	"BS2-1689-DD-A"	"Pseudoalteromonas_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"145"	"BS2-1689-DD-A"	"Vibrio_ASV3"	0.051775018	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"146"	"BS2-1689-DD-A"	"Psychrobium_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"147"	"BS2-1689-DD-A"	"Thalassobius_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"148"	"BS2-1689-DD-D"	"Halomonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"149"	"BS2-1689-DD-D"	"Halodesulfovibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"150"	"BS2-1689-DD-D"	"Thalassobius_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"151"	"BS2-1689-DD-D"	"Enhydrobacter_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"152"	"BS2-1689-DD-D"	"Renibacterium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"153"	"BS2-1689-DD-D"	"Vibrio_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"154"	"BS2-1689-DD-D"	"Endozoicomonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"155"	"BS2-1689-DD-D"	"Pseudoalteromonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"156"	"BS2-1689-DD-D"	"Vibrio_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"157"	"BS2-1689-DD-D"	"Vibrio_ASV4"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"158"	"BS2-1689-DD-D"	"Ruegeria_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"159"	"BS2-1689-DD-D"	"Vibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"160"	"BS2-1689-DD-D"	"Nautella_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"161"	"BS2-1689-DD-D"	"Endozoicomonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"162"	"BS2-1689-DD-D"	"Photobacterium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"163"	"BS2-1689-DD-D"	"Halomonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"164"	"BS2-1689-DD-D"	"Other_n.716"	1	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"165"	"BS2-1689-DD-D"	"Roseibacillus_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"166"	"BS2-1689-DD-D"	"Pseudoalteromonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"167"	"BS2-1689-DD-D"	"Psychrobium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"168"	"BS2-1689-DD-D"	"Endozoicomonas_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"169"	"BS2-1689-DD-O"	"Pseudoalteromonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"170"	"BS2-1689-DD-O"	"Pseudoalteromonas_ASV2"	0.016371444	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"171"	"BS2-1689-DD-O"	"Halomonas_ASV1"	0.004763822	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"172"	"BS2-1689-DD-O"	"Renibacterium_ASV1"	0.010936661	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"173"	"BS2-1689-DD-O"	"Endozoicomonas_ASV1"	0.003488996	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"174"	"BS2-1689-DD-O"	"Vibrio_ASV2"	0.008454106	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"175"	"BS2-1689-DD-O"	"Endozoicomonas_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"176"	"BS2-1689-DD-O"	"Nautella_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"177"	"BS2-1689-DD-O"	"Endozoicomonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"178"	"BS2-1689-DD-O"	"Halodesulfovibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"179"	"BS2-1689-DD-O"	"Other_n.716"	0.211755233	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"180"	"BS2-1689-DD-O"	"Vibrio_ASV4"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"181"	"BS2-1689-DD-O"	"Halomonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"182"	"BS2-1689-DD-O"	"Thalassobius_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"183"	"BS2-1689-DD-O"	"Enhydrobacter_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"184"	"BS2-1689-DD-O"	"Roseibacillus_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"185"	"BS2-1689-DD-O"	"Photobacterium_ASV1"	0.683306495	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"186"	"BS2-1689-DD-O"	"Vibrio_ASV1"	0.015700483	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"187"	"BS2-1689-DD-O"	"Ruegeria_ASV1"	0.006910896	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"188"	"BS2-1689-DD-O"	"Psychrobium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"189"	"BS2-1689-DD-O"	"Vibrio_ASV3"	0.038311863	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"190"	"BS2-1689-HD-A"	"Other_n.716"	0.841818182	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"191"	"BS2-1689-HD-A"	"Photobacterium_ASV1"	0.022727273	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"192"	"BS2-1689-HD-A"	"Psychrobium_ASV1"	0.000743802	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"193"	"BS2-1689-HD-A"	"Endozoicomonas_ASV2"	0.003305785	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"194"	"BS2-1689-HD-A"	"Halomonas_ASV2"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"195"	"BS2-1689-HD-A"	"Endozoicomonas_ASV1"	0.019834711	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"196"	"BS2-1689-HD-A"	"Nautella_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"197"	"BS2-1689-HD-A"	"Vibrio_ASV2"	0.023471074	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"198"	"BS2-1689-HD-A"	"Pseudoalteromonas_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"199"	"BS2-1689-HD-A"	"Roseibacillus_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"200"	"BS2-1689-HD-A"	"Halodesulfovibrio_ASV1"	0.010495868	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"201"	"BS2-1689-HD-A"	"Halomonas_ASV1"	0.005867769	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"202"	"BS2-1689-HD-A"	"Thalassobius_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"203"	"BS2-1689-HD-A"	"Vibrio_ASV3"	0.019669421	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"204"	"BS2-1689-HD-A"	"Renibacterium_ASV1"	0.002644628	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"205"	"BS2-1689-HD-A"	"Endozoicomonas_ASV3"	0.01231405	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"206"	"BS2-1689-HD-A"	"Enhydrobacter_ASV1"	0.026942149	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"207"	"BS2-1689-HD-A"	"Vibrio_ASV4"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"208"	"BS2-1689-HD-A"	"Ruegeria_ASV1"	0	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"209"	"BS2-1689-HD-A"	"Pseudoalteromonas_ASV2"	0.006033058	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"210"	"BS2-1689-HD-A"	"Vibrio_ASV1"	0.004132231	1689	"yes"	15.6	53.2	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"211"	"BS2-1689-HD-D"	"Vibrio_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"212"	"BS2-1689-HD-D"	"Vibrio_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"213"	"BS2-1689-HD-D"	"Renibacterium_ASV1"	0.038621047	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"214"	"BS2-1689-HD-D"	"Endozoicomonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"215"	"BS2-1689-HD-D"	"Halomonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"216"	"BS2-1689-HD-D"	"Nautella_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"217"	"BS2-1689-HD-D"	"Ruegeria_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"218"	"BS2-1689-HD-D"	"Thalassobius_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"219"	"BS2-1689-HD-D"	"Vibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"220"	"BS2-1689-HD-D"	"Halodesulfovibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"221"	"BS2-1689-HD-D"	"Vibrio_ASV4"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"222"	"BS2-1689-HD-D"	"Halomonas_ASV1"	0.092534992	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"223"	"BS2-1689-HD-D"	"Psychrobium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"224"	"BS2-1689-HD-D"	"Enhydrobacter_ASV1"	0.03913945	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"225"	"BS2-1689-HD-D"	"Pseudoalteromonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"226"	"BS2-1689-HD-D"	"Photobacterium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"227"	"BS2-1689-HD-D"	"Pseudoalteromonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"228"	"BS2-1689-HD-D"	"Other_n.716"	0.805080353	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"229"	"BS2-1689-HD-D"	"Endozoicomonas_ASV2"	0.024624158	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"230"	"BS2-1689-HD-D"	"Roseibacillus_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"231"	"BS2-1689-HD-D"	"Endozoicomonas_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"232"	"BS2-1689-HD-O"	"Enhydrobacter_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"233"	"BS2-1689-HD-O"	"Endozoicomonas_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"234"	"BS2-1689-HD-O"	"Endozoicomonas_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"235"	"BS2-1689-HD-O"	"Vibrio_ASV2"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"236"	"BS2-1689-HD-O"	"Halodesulfovibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"237"	"BS2-1689-HD-O"	"Psychrobium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"238"	"BS2-1689-HD-O"	"Photobacterium_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"239"	"BS2-1689-HD-O"	"Pseudoalteromonas_ASV2"	0.155363748	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"240"	"BS2-1689-HD-O"	"Renibacterium_ASV1"	0.061652281	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"241"	"BS2-1689-HD-O"	"Vibrio_ASV3"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"242"	"BS2-1689-HD-O"	"Thalassobius_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"243"	"BS2-1689-HD-O"	"Vibrio_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"244"	"BS2-1689-HD-O"	"Endozoicomonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"245"	"BS2-1689-HD-O"	"Nautella_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"246"	"BS2-1689-HD-O"	"Other_n.716"	0.160295931	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"247"	"BS2-1689-HD-O"	"Halomonas_ASV2"	0.066584464	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"248"	"BS2-1689-HD-O"	"Halomonas_ASV1"	0.556103576	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"249"	"BS2-1689-HD-O"	"Vibrio_ASV4"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"250"	"BS2-1689-HD-O"	"Pseudoalteromonas_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"251"	"BS2-1689-HD-O"	"Ruegeria_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"252"	"BS2-1689-HD-O"	"Roseibacillus_ASV1"	0	1689	"yes"	15.6	53.2	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"253"	"BS2-1842-DD-A"	"Renibacterium_ASV1"	0.00936489	1842	"yes"	84.3	94.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"254"	"BS2-1842-DD-A"	"Enhydrobacter_ASV1"	0.001362166	1842	"yes"	84.3	94.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"255"	"BS2-1842-DD-A"	"Vibrio_ASV2"	0.05950962	1842	"yes"	84.3	94.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"256"	"BS2-1842-DD-A"	"Halomonas_ASV1"	0	1842	"yes"	84.3	94.2	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
